MIDI,Onset,Duration,String,Position,Finger
77,0.666666667,0.111111111,,,
75,0.777777778,0.111111111,,,
74,0.888888889,0.111111111,,,
75,0,0.111111111,,,
74,0.111111111,0.111111111,,,
72,0.222222222,0.111111111,,,
74,0.333333333,0.666666667,,,
72,0,0.666666667,,,
64,0,0.111111111,,,
67,0.111111111,0.111111111,,,
58,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
55,0.444444444,0.111111111,,,
58,0.555555556,0.111111111,,,
52,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
46,0.888888889,0.111111111,,,
49,0,0.111111111,,,
43,0.111111111,0.111111111,,,
46,0.222222222,0.111111111,,,
40,0.333333333,0.111111111,,,
43,0.444444444,0.111111111,,,
37,0.555555556,0.111111111,,,
36,0.666666667,0.111111111,,,
48,0.777777778,0.111111111,,,
46,0.888888889,0.111111111,,,
44,0,0.111111111,,,
41,0.111111111,0.111111111,,,
44,0.222222222,0.111111111,,,
48,0.333333333,0.111111111,,,
44,0.444444444,0.111111111,,,
48,0.555555556,0.111111111,,,
53,0.666666667,0.111111111,,,
48,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
56,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
60,0.555555556,0.111111111,,,
65,0.666666667,0.111111111,,,
64,0.777777778,0.111111111,,,
65,0.888888889,0.111111111,,,
64,0,0.111111111,,,
67,0.111111111,0.111111111,,,
58,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
55,0.444444444,0.111111111,,,
58,0.555555556,0.111111111,,,
52,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
46,0.888888889,0.111111111,,,
49,0,0.111111111,,,
43,0.111111111,0.111111111,,,
46,0.222222222,0.111111111,,,
40,0.333333333,0.111111111,,,
43,0.444444444,0.111111111,,,
37,0.555555556,0.111111111,,,
36,0.666666667,0.111111111,,,
48,0.777777778,0.111111111,,,
46,0.888888889,0.111111111,,,
44,0,0.111111111,,,
41,0.111111111,0.111111111,,,
44,0.222222222,0.111111111,,,
48,0.333333333,0.111111111,,,
44,0.444444444,0.111111111,,,
48,0.555555556,0.111111111,,,
53,0.666666667,0.111111111,,,
48,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
56,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
60,0.555555556,0.111111111,,,
65,0.666666667,0.111111111,,,
64,0.777777778,0.111111111,,,
65,0.888888889,0.111111111,,,
61,0,0.111111111,,,
65,0.111111111,0.111111111,,,
58,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
58,0.555555556,0.111111111,,,
49,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
46,0.888888889,0.111111111,,,
49,0,0.111111111,,,
41,0.111111111,0.111111111,,,
46,0.222222222,0.111111111,,,
37,0.333333333,0.111111111,,,
41,0.444444444,0.111111111,,,
46,0.555555556,0.111111111,,,
49,0.666666667,0.111111111,,,
48,0.777777778,0.111111111,,,
46,0.888888889,0.111111111,,,
40,0,0.111111111,,,
43,0.111111111,0.111111111,,,
46,0.222222222,0.111111111,,,
49,0.333333333,0.111111111,,,
52,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
58,0.666666667,0.111111111,,,
61,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
58,0,0.111111111,,,
52,0.111111111,0.111111111,,,
55,0.222222222,0.111111111,,,
46,0.333333333,0.111111111,,,
49,0.444444444,0.111111111,,,
43,0.555555556,0.111111111,,,
46,0.666666667,0.111111111,,,
40,0.777777778,0.111111111,,,
43,0.888888889,0.111111111,,,
41,0,0.111111111,,,
42,0.111111111,0.111111111,,,
43,0.222222222,0.111111111,,,
44,0.333333333,0.111111111,,,
45,0.444444444,0.111111111,,,
46,0.555555556,0.111111111,,,
47,0.666666667,0.111111111,,,
48,0.777777778,0.111111111,,,
49,0.888888889,0.111111111,,,
50,0,0.111111111,,,
51,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
54,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
57,0.777777778,0.111111111,,,
58,0.888888889,0.111111111,,,
59,0,0.111111111,,,
60,0.111111111,0.111111111,,,
61,0.222222222,0.111111111,,,
62,0.333333333,0.111111111,,,
63,0.444444444,0.111111111,,,
64,0.555555556,0.111111111,,,
65,0.666666667,0.111111111,,,
66,0.777777778,0.111111111,,,
67,0.888888889,0.111111111,,,
65,0,0.111111111,,,
64,0.111111111,0.111111111,,,
67,0.222222222,0.111111111,,,
65,0.333333333,0.111111111,,,
64,0.444444444,0.111111111,,,
67,0.555555556,0.111111111,,,
61,0.666666667,0.111111111,,,
60,0.777777778,0.111111111,,,
67,0.888888889,0.111111111,,,
65,0,0.111111111,,,
64,0.111111111,0.111111111,,,
67,0.222222222,0.111111111,,,
65,0.333333333,0.111111111,,,
64,0.444444444,0.111111111,,,
67,0.555555556,0.111111111,,,
61,0.666666667,0.111111111,,,
60,0.777777778,0.111111111,,,
67,0.888888889,0.111111111,,,
65,0,0.111111111,,,
64,0.111111111,0.111111111,,,
67,0.222222222,0.111111111,,,
65,0.333333333,0.111111111,,,
64,0.444444444,0.111111111,,,
61,0.555555556,0.111111111,,,
61,0.666666667,0.111111111,,,
60,0.777777778,0.111111111,,,
58,0.888888889,0.111111111,,,
58,0,0.111111111,,,
56,0.111111111,0.111111111,,,
55,0.222222222,0.111111111,,,
55,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
51,0.555555556,0.111111111,,,
51,0.666666667,0.111111111,,,
49,0.777777778,0.111111111,,,
48,0.888888889,0.111111111,,,
47,0,0.111111111,,,
50,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
56,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
50,0.555555556,0.111111111,,,
47,0.666666667,0.111111111,,,
50,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
48,0,0.111111111,,,
52,0.111111111,0.111111111,,,
55,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
55,0.444444444,0.111111111,,,
52,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
52,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
47,0,0.111111111,,,
50,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
56,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
50,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
50,0.888888889,0.111111111,,,
56,0,0.111111111,,,
53,0.111111111,0.111111111,,,
50,0.222222222,0.111111111,,,
56,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
50,0.555555556,0.111111111,,,
55,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
50,0.888888889,0.111111111,,,
52,0,0.111111111,,,
55,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
51,0.333333333,0.111111111,,,
49,0.444444444,0.111111111,,,
48,0.555555556,0.111111111,,,
46,0.666666667,0.111111111,,,
44,0.777777778,0.111111111,,,
43,0.888888889,0.111111111,,,
41,0,0.111111111,,,
53,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
40,0,0.111111111,,,
52,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
55,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
52,0.555555556,0.111111111,,,
58,0.666666667,0.111111111,,,
56,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
41,0,0.111111111,,,
53,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
40,0,0.111111111,,,
52,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
55,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
52,0.555555556,0.111111111,,,
58,0.666666667,0.111111111,,,
56,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
41,0,0.111111111,,,
53,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
58,0.777777778,0.111111111,,,
60,0.888888889,0.111111111,,,
61,0,0.111111111,,,
60,0.111111111,0.111111111,,,
58,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
60,0.444444444,0.111111111,,,
58,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
36,0,0.111111111,,,
60,0.111111111,0.111111111,,,
59,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
64,0.444444444,0.111111111,,,
62,0.555555556,0.111111111,,,
64,0.666666667,0.111111111,,,
67,0.777777778,0.111111111,,,
66,0.888888889,0.111111111,,,
67,0,0.111111111,,,
64,0.111111111,0.111111111,,,
65,0.222222222,0.111111111,,,
67,0.333333333,0.111111111,,,
65,0.444444444,0.111111111,,,
64,0.555555556,0.111111111,,,
61,0.666666667,0.111111111,,,
60,0.777777778,0.111111111,,,
58,0.888888889,0.111111111,,,
56,0,0.111111111,,,
53,0.111111111,0.111111111,,,
55,0.222222222,0.111111111,,,
56,0.333333333,0.111111111,,,
60,0.444444444,0.111111111,,,
56,0.555555556,0.111111111,,,
53,0.666666667,0.111111111,,,
56,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
49,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
49,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
48,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
47,0,0.111111111,,,
50,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
59,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
50,0.555555556,0.111111111,,,
47,0.666666667,0.111111111,,,
50,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
48,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
49,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
49,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
48,0,0.111111111,,,
54,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
63,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
54,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
54,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
49,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
49,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
48,0,0.111111111,,,
54,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
63,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
54,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
54,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
49,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
49,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
47,0,0.111111111,,,
50,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
59,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
50,0.555555556,0.111111111,,,
47,0.666666667,0.111111111,,,
50,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
48,0,0.111111111,,,
53,0.111111111,0.111111111,,,
56,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
48,0,0.111111111,,,
52,0.111111111,0.111111111,,,
55,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
55,0.444444444,0.111111111,,,
52,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
52,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
53,0,0.111111111,,,
56,0.111111111,0.111111111,,,
60,0.222222222,0.111111111,,,
61,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
53,0.666666667,0.111111111,,,
56,0.777777778,0.111111111,,,
61,0.888888889,0.111111111,,,
52,0,0.111111111,,,
55,0.111111111,0.111111111,,,
59,0.222222222,0.111111111,,,
60,0.333333333,0.111111111,,,
55,0.444444444,0.111111111,,,
52,0.555555556,0.111111111,,,
51,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
60,0.888888889,0.111111111,,,
49,0,0.111111111,,,
53,0.111111111,0.111111111,,,
57,0.222222222,0.111111111,,,
58,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
51,0.555555556,0.111111111,,,
49,0.666666667,0.111111111,,,
53,0.777777778,0.111111111,,,
58,0.888888889,0.111111111,,,
48,0,0.111111111,,,
51,0.111111111,0.111111111,,,
55,0.222222222,0.111111111,,,
56,0.333333333,0.111111111,,,
51,0.444444444,0.111111111,,,
49,0.555555556,0.111111111,,,
48,0.666666667,0.111111111,,,
51,0.777777778,0.111111111,,,
56,0.888888889,0.111111111,,,
46,0,0.111111111,,,
49,0.111111111,0.111111111,,,
54,0.222222222,0.111111111,,,
55,0.333333333,0.111111111,,,
49,0.444444444,0.111111111,,,
48,0.555555556,0.111111111,,,
46,0.666666667,0.111111111,,,
49,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
44,0,0.111111111,,,
48,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
48,0.444444444,0.111111111,,,
46,0.555555556,0.111111111,,,
44,0.666666667,0.111111111,,,
48,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
43,0,0.111111111,,,
47,0.111111111,0.111111111,,,
50,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
51,0.444444444,0.111111111,,,
50,0.555555556,0.111111111,,,
62,0.666666667,0.111111111,,,
59,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
52,0,0.111111111,,,
55,0.111111111,0.111111111,,,
60,0.222222222,0.111111111,,,
64,0.333333333,0.111111111,,,
62,0.444444444,0.111111111,,,
60,0.555555556,0.111111111,,,
67,0.666666667,0.111111111,,,
64,0.777777778,0.111111111,,,
58,0.888888889,0.111111111,,,
56,0,0.111111111,,,
60,0.111111111,0.111111111,,,
58,0.222222222,0.111111111,,,
56,0.333333333,0.111111111,,,
55,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
51,0.666666667,0.111111111,,,
49,0.777777778,0.111111111,,,
48,0.888888889,0.111111111,,,
46,0,0.333333333,,,
48,0.333333333,0.333333333,,,
36,0.666666667,0.333333333,,,
56,0,0.111111111,,,
60,0.111111111,0.111111111,,,
58,0.222222222,0.111111111,,,
56,0.333333333,0.111111111,,,
55,0.444444444,0.111111111,,,
53,0.555555556,0.111111111,,,
51,0.666666667,0.111111111,,,
49,0.777777778,0.111111111,,,
48,0.888888889,0.111111111,,,
46,0,0.333333333,,,
48,0.333333333,0.333333333,,,
36,0.666666667,0.333333333,,,
41,0,0.111111111,,,
53,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
40,0,0.111111111,,,
52,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
55,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
52,0.555555556,0.111111111,,,
58,0.666666667,0.111111111,,,
56,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
41,0,0.111111111,,,
53,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
55,0.777777778,0.111111111,,,
53,0.888888889,0.111111111,,,
40,0,0.111111111,,,
52,0.111111111,0.111111111,,,
53,0.222222222,0.111111111,,,
55,0.333333333,0.111111111,,,
53,0.444444444,0.111111111,,,
52,0.555555556,0.111111111,,,
58,0.666666667,0.111111111,,,
56,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
41,0,0.111111111,,,
53,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
56,0.444444444,0.111111111,,,
55,0.555555556,0.111111111,,,
56,0.666666667,0.111111111,,,
60,0.777777778,0.111111111,,,
59,0.888888889,0.111111111,,,
60,0,0.111111111,,,
65,0.111111111,0.111111111,,,
64,0.222222222,0.111111111,,,
65,0.333333333,0.111111111,,,
60,0.444444444,0.111111111,,,
59,0.555555556,0.111111111,,,
60,0.666666667,0.111111111,,,
56,0.777777778,0.111111111,,,
55,0.888888889,0.111111111,,,
56,0,0.111111111,,,
53,0.111111111,0.111111111,,,
52,0.222222222,0.111111111,,,
53,0.333333333,0.111111111,,,
48,0.444444444,0.111111111,,,
46,0.555555556,0.111111111,,,
44,0.666666667,0.111111111,,,
46,0.777777778,0.111111111,,,
48,0.888888889,0.111111111,,,
41,0,0.333333333,,,
65,0.333333333,0.333333333,,,
65,0.666666667,0.333333333,,,
65,0.666666667,0.666666667,,,
